,DATE,SERIES,OPEN,HIGH,LOW,PREV_CLOSE,LTP,CLOSE,VWAP,52W_H,52W_L,VOLUME,VALUE,NO_OF_TRADES
204,18/10/2019,EQ,3387.0,3387.0,3355.05,3360.6,3355.05,3357.75,3364.36,3500.0,2682.0,154,518111.2,46
205,17/10/2019,EQ,3360.0,3373.35,3350.6,3356.65,3363.75,3360.6,3362.75,3500.0,2682.0,348,1170237.05,68
206,16/10/2019,EQ,3379.0,3379.0,3352.05,3379.75,3352.05,3356.65,3365.0,3500.0,2682.0,334,1123910.65,58
207,15/10/2019,EQ,3392.4,3415.0,3363.1,3378.0,3379.0,3379.75,3383.98,3500.0,2682.0,374,1265607.4,102
208,14/10/2019,EQ,3331.0,3439.0,3312.0,3355.5,3439.0,3378.0,3343.94,3500.0,2682.0,193,645379.85,70
209,11/10/2019,EQ,3375.0,3387.95,3320.0,3374.95,3362.95,3355.5,3357.11,3500.0,2682.0,343,1151487.15,63
210,10/10/2019,EQ,3372.0,3390.95,3354.05,3371.5,3374.95,3374.95,3371.28,3500.0,2682.0,226,761908.75,74
211,09/10/2019,EQ,3448.0,3448.0,3348.3,3374.95,3348.3,3371.5,3372.55,3500.0,2682.0,734,2475448.3,119
212,07/10/2019,EQ,3358.5,3384.0,3340.0,3340.0,3377.0,3374.95,3363.31,3500.0,2682.0,280,941726.7,108
213,04/10/2019,EQ,3342.0,3359.5,3326.0,3363.65,3340.0,3340.0,3340.13,3500.0,2669.2,249,831692.3,64
214,03/10/2019,EQ,3335.2,3375.0,3310.25,3269.85,3370.0,3363.65,3347.18,3500.0,2669.2,579,1938018.0,94
215,01/10/2019,EQ,3280.0,3425.0,3240.0,3292.35,3249.5,3269.85,3296.06,3500.0,2669.2,1357,4472746.65,217
216,30/09/2019,EQ,3320.0,3320.0,3282.7,3298.95,3292.1,3292.35,3291.71,3500.0,2669.2,285,938137.3,46
217,27/09/2019,EQ,3324.0,3324.0,3290.0,3306.9,3290.0,3298.95,3305.81,3500.0,2669.2,167,552070.65,41
218,26/09/2019,EQ,3339.0,3340.0,3280.0,3340.5,3340.0,3306.9,3290.41,3500.0,2669.2,297,977252.75,82
219,25/09/2019,EQ,3332.9,3348.95,3325.15,3311.9,3348.95,3340.5,3337.4,3500.0,2669.2,342,1141392.0,52
220,24/09/2019,EQ,3313.75,3316.55,3295.05,3296.35,3316.55,3311.9,3309.45,3500.0,2669.2,379,1254283.0,48
221,23/09/2019,EQ,3285.5,3310.0,3271.0,3280.75,3296.0,3296.35,3296.86,3500.0,2669.2,206,679152.85,43
222,20/09/2019,EQ,3285.0,3295.0,3270.3,3277.05,3277.0,3280.75,3284.53,3500.0,2669.2,477,1566718.95,107
223,19/09/2019,EQ,3295.05,3297.95,3260.0,3302.55,3282.0,3277.05,3279.81,3500.0,2669.2,451,1479194.3,146
224,18/09/2019,EQ,3316.45,3329.0,3291.4,3316.45,3303.5,3302.55,3303.09,3500.0,2669.2,313,1033865.75,75
225,17/09/2019,EQ,3334.0,3334.0,3311.0,3312.2,3317.0,3316.45,3319.99,3500.0,2669.2,193,640758.15,75
226,16/09/2019,EQ,3310.0,3364.0,3301.05,3309.7,3310.0,3312.2,3321.86,3500.0,2669.2,631,2096093.95,87
227,13/09/2019,EQ,3292.5,3322.3,3280.25,3295.8,3310.0,3309.7,3309.09,3500.0,2669.2,1248,4129748.35,91
228,12/09/2019,EQ,3306.0,3340.0,3280.0,3317.85,3295.1,3295.8,3293.43,3500.0,2669.2,1073,3533853.65,135
229,11/09/2019,EQ,3342.8,3359.0,3316.25,3342.8,3316.25,3317.85,3332.15,3500.0,2669.2,654,2179227.15,149
230,09/09/2019,EQ,3357.6,3390.0,3337.2,3357.6,3345.0,3342.8,3362.35,3500.0,2669.2,1561,5248633.45,170
231,06/09/2019,EQ,3362.0,3406.5,3351.3,3440.9,3351.3,3357.6,3374.01,3500.0,2632.0,1672,5641343.3,183
232,05/09/2019,EQ,3446.0,3469.5,3434.25,3446.05,3440.0,3440.9,3448.79,3500.0,2632.0,493,1700253.2,101
233,04/09/2019,EQ,3498.0,3498.0,3435.0,3429.6,3457.0,3446.05,3448.03,3500.0,2632.0,808,2786011.9,132
234,03/09/2019,EQ,3400.0,3454.0,3390.1,3389.25,3429.95,3429.6,3426.88,3500.0,2632.0,1937,6637862.05,182
235,30/08/2019,EQ,3432.5,3432.5,3375.0,3434.1,3385.0,3389.25,3397.74,3500.0,2629.0,3511,11929472.85,231
236,29/08/2019,EQ,3448.0,3450.0,3402.1,3409.45,3450.0,3434.1,3424.7,3500.0,2629.0,444,1520564.85,104
237,28/08/2019,EQ,3400.05,3412.0,3387.0,3379.6,3404.15,3409.45,3401.03,3500.0,2629.0,373,1268583.3,115
238,27/08/2019,EQ,3375.0,3500.0,3365.0,3443.85,3390.0,3379.6,3392.2,3500.0,2629.0,3306,11214598.15,297
239,26/08/2019,EQ,3350.0,3465.0,3332.0,3285.65,3435.0,3443.85,3424.99,3465.0,2629.0,2175,7449344.8,282
240,23/08/2019,EQ,3316.0,3324.05,3273.0,3291.05,3282.0,3285.65,3290.79,3400.0,2600.0,541,1780315.95,101
241,22/08/2019,EQ,3308.0,3325.0,3278.0,3276.9,3300.0,3291.05,3294.39,3400.0,2600.0,452,1489064.15,93
242,21/08/2019,EQ,3290.0,3312.9,3270.0,3280.9,3279.9,3276.9,3284.38,3400.0,2600.0,800,2627503.7,66
243,20/08/2019,EQ,3300.0,3300.0,3251.0,3263.65,3281.0,3280.9,3273.77,3400.0,2600.0,146,477969.95,38
244,19/08/2019,EQ,3267.0,3297.95,3250.0,3267.1,3256.1,3263.65,3272.99,3400.0,2600.0,1123,3675566.1,131
245,16/08/2019,EQ,3300.0,3320.0,3257.0,3281.1,3265.2,3267.1,3282.02,3400.0,2591.0,302,991170.2,102
